Column1,Column2,Column3,Column4,Column5,Column6
Town of South Hadley,MA,757,https://www.southhadley.org//#how-it-works,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//FormCenter/Selectboard-4,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//FormCenter/Collector-Treasurer-14/Tax-Statement-Request-Form-63,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//FormCenter/HRPayroll-Forms-12/Job-Application-Transfers-and-Rehires-Wi-59,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//Facilities/Facility/Details/-37,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//Facilities/Facility/Details/-38,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//FormCenter/HRPayroll-Forms-12/Job-Application-56,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//Facilities/Facility/Details/Buttery-Brook-Park-1,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//AgendaCenter/Board-of-Health-4,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//FormCenter/Public-Information-Requests-13,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//Facilities/Facility/Details/-36,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//314/Community-Garden-Committee,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//faq/,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//DocumentCenter/94?Grid-orderBy=FileSize-asc,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//238/Building-Department,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//DocumentCenter/425?Grid-orderBy=FileSize-asc,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//SO1428-DIV-04,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//Facilities/Facility/Details/-31,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//FormCenter/Public-Works-5/Sewer-Service-Request-Form-50,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org/FormCenter/Public-Works-5/Report-A-Missed-Collection-47,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org/739/Bike-Walk-Committee,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//#about-us,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org/FormCenter/Collector-Treasurer-14/Tax-Collector-Request-Form-61,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//FormCenter/Collector-Treasurer-14,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//DocumentCenter/434?Grid-orderBy=DisplayName-desc,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//FormCenter/Selectboard-4/Town-Hall-Facility-Use-Application-55,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org/FormCenter/Public-Works-5/Tree-Service-Request-Form-46,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//265/Changing-Zoning-Classification-of-Proper,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//Facilities/Facility/Details/Mosier-School-Gym-and-Athletic-Fields-8,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//266/Fence-Installation-Zoning-Restrictions,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//#about,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//Facilities/Facility/Details/-42,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//FormCenter/HRPayroll-Forms-12/SeasonalTemporary-Application-DPW-58,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//Facilities/Facility/Details/South-Hadley-Town-Farm-Fields-5,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//237/Development-in-Town,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//Facilities/Facility/Details/-43,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//DocumentCenter/365,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//242/Parking-Tickets,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//Facilities/Facility/Details/Center-School-Valley-Christian-School-4,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//Facilities/Facility/Details/-54,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org/FormCenter/Town-Meeting-3/Town-Meeting-Questions-Comments-43,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//239/Traffic-Signage-Issues,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//Facilities/Facility/Details/-40,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//Facilities/Facility/Details/-30,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//236/Meeting-with-Selectboard,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//DocumentCenter/304,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//DocumentCenter/304?Grid-orderBy=FileSize-asc,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//DocumentCenter/425?Grid-orderBy=FileSize-desc,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//Facilities/Facility/Details/-41,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//AgendaCenter/ViewFile/ArchivedMinutes/_06302017-2601,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//DocumentCenter/425?Grid-orderBy=DisplayName-asc,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//DocumentCenter/360?Grid-orderBy=FileSize-asc,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org/FormCenter/Selectboard-4/Application-for-Appointment-to-Board-Com-44,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//Facilities/Facility/Details/-39,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//DocumentCenter/425?Grid-orderBy=DisplayName-desc,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//DocumentCenter/360?Grid-orderBy=FileSize-desc,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//FormCenter/Youth-Commission-6/Youth-Commission-Comments-48,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//Facilities/Facility/Details/-32,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//DocumentCenter/365?Grid-orderBy=FileSize-asc,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//DocumentCenter/365?Grid-orderBy=DisplayName-asc,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//240/Department-of-Public-Works,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//DocumentCenter/365?Grid-orderBy=FileSize-desc,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//DocumentCenter/365?Grid-orderBy=DisplayName-desc,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//AgendaCenter/ViewFile/ArchivedMinutes/_04132017-2591,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//DocumentCenter/94?Grid-orderBy=DisplayName-asc,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//FormCenter/Public-Works-5,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//268/Obtain-a-Liquor-License,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of South Hadley,MA,757,https://www.southhadley.org//#pricing,http://www.cleargov.com/massachusetts/hampshire/town/south-hadley,Link
Town of North Attleborough,MA,693,https://www.nattleboro.com//human-resources,http://www.cleargov.com/massachusetts/school/north-attleborough/2016,Link
City of Madeira Beach,FL,4032,https://madeirabeachfl.gov/finance-department/,https://madeirabeach-fl.cleargov.com/,Link
City of Madeira Beach,FL,4032,https://madeirabeachfl.gov/finance-department/,https://madeirabeach-fl.cleargov.com/,Link
City of Madeira Beach,FL,4032,https://madeirabeachfl.gov/finance-department/,https://www.cleargov.com/widget/hkqcvg,Widget
City of Madeira Beach,FL,4032,https://madeirabeachfl.gov/finance-department/,https://www.cleargov.com/widget/ywjbba,Widget
Town of Holliston,MA,618,https://www.townofholliston.us/,https://www.cleargov.com/massachusetts/middlesex/town/holliston/2017,Link
Town of Holliston,MA,618,https://www.townofholliston.us/home?month=2019-02,https://www.cleargov.com/massachusetts/middlesex/town/holliston/2017,Link
Town of Holliston,MA,618,https://www.townofholliston.us/home?month=2018-12,https://www.cleargov.com/massachusetts/middlesex/town/holliston/2017,Link
Town of Holliston,MA,618,https://www.townofholliston.us//,https://www.cleargov.com/massachusetts/middlesex/town/holliston/2017,Link
Town of Holliston,MA,618,https://www.townofholliston.us//town-links/pages/press-releases,https://www.townofholliston.us/town-links/files/cleargov,Link
Town of Holliston,MA,618,https://www.townofholliston.us/print/62316,https://www.townofholliston.us/town-links/files/cleargov,Link
Town of Holliston,MA,618,https://www.townofholliston.us//accountant/links/financial-transparency-center-clear-gov-0,https://app.livestorm.co/cleargov/public-leadership-gov-martin-omalley,Link
Town of Holliston,MA,618,https://www.townofholliston.us//accountant/links/financial-transparency-center-clear-gov-0,https://www.facebook.com/cleargov,Link
Town of Holliston,MA,618,https://www.townofholliston.us//accountant/links/financial-transparency-center-clear-gov-0,https://twitter.com/cleargovcom,Link
Town of Holliston,MA,618,https://www.townofholliston.us//accountant/links/financial-transparency-center-clear-gov-0,https://claim-civic.cleargov.com,Link
Town of Holliston,MA,618,https://www.townofholliston.us//accountant/links/financial-transparency-center-clear-gov-0,https://claim-school.cleargov.com,Link
Town of Holliston,MA,618,https://www.townofholliston.us//accountant/links/financial-transparency-center-clear-gov-0,http://blog.cleargov.com,Link
Town of Holliston,MA,618,https://www.townofholliston.us//accountant/links/financial-transparency-center-clear-gov-0,https://www.cleargov.com/assets/js/main.vendor.min.js,Widget
Town of Holliston,MA,618,https://www.townofholliston.us//accountant/links/financial-transparency-center-clear-gov-0,https://www.cleargov.com/assets/js/main.client.min.js,Widget
Village of Pinehurst,NC,296942,https://www.vopnc.org//our-government/awards-and-recognition/financial,https://www.vopnc.org/our-government/departments/financial-services/cleargov,Link
Village of Pinehurst,NC,296942,https://www.vopnc.org//our-government/boards-and-commissions/conservation-commission/greenway-wildlife-habitat-subcommittee-copy,https://www.vopnc.org/our-government/departments/financial-services/cleargov,Link
Village of Pinehurst,NC,296942,https://www.vopnc.org//our-government/awards-and-recognition/public-safety,https://www.vopnc.org/our-government/departments/financial-services/cleargov,Link
Village of Pinehurst,NC,296942,https://www.vopnc.org//our-government/information-technology,https://www.vopnc.org/our-government/departments/financial-services/cleargov,Link
